,nonveg_pred_proba,green_pred_proba,tree_pred_proba,probability,classification,category,nasa_nonveg_area,nasa_nonveg_pc,nasa_ext_area,nasa_ext_pc,nasa_int_area,nasa_int_pc,nasa_tree_area,nasa_tree_pc,total_area,naive_label,k2_01,k2_01.1,k4_01,k4_02,k4_03,k4_04,std,var,mean,min,pct_05,pct_10,pct_15,pct_20,pct_25,pct_30,pct_35,pct_40,pct_45,pct_50,pct_55,pct_60,pct_65,pct_70,pct_75,pct_80,pct_85,pct_90,pct_95,pc_2_01,pc_2_02,pc_4_01,pc_4_02,pc_4_03,pc_4_04,area_2_01,area_2_02,area_4_01,area_4_02,area_4_03,area_4_04,max,label
0599100000702317,0.9817958282320985,0.018204171767901456,4.964622728915757e-19,0.9817958282320985,1,Non-Vegetation,287.081038845107,0.8359486447931527,54.37883159011414,0.15834522111269614,1.9595975347788877,0.005706134094151214,0.0,0.0,343.41946797,1.0,0.0102705173299475,0.0102705173299475,0.005393664867168156,0.04189609499329056,0.07258411628162317,0.11197510225619492,0.04590539814059448,0.002107305578446495,0.05447088036253082,-0.03157894736842105,-0.0027247956403269754,0.006993006993006993,0.017094017094017096,0.02469135802469136,0.030769230769230767,0.03553299492385787,0.038251366120218566,0.04,0.04201680672268908,0.04385964912280702,0.0462962962962963,0.04854368932038835,0.05116279069767442,0.054945054945054944,0.06382978723404255,0.0782608695652174,0.09473684210526316,0.11724137931034485,0.16521739130434782,0.2510699001426533,0.6176890156918687,0.19543509272467904,0.5192582025677603,0.12838801711840228,0.08559201141226819,86.22229153027105,212.12643313981457,67.1162155661769,178.32337566487877,44.090944532524965,29.393963021683305,0.25925925925925924,
0599100000750076,0.9999563595937268,4.364040627332979e-05,4.528796919767145e-74,0.9999563595937268,1,Non-Vegetation,1427.0908771109744,0.902552204176334,129.44966825060988,0.08186940669539278,24.108035382704678,0.015246934040437522,0.5240877257109711,0.00033145508783559825,1581.17266847,1.0,0.0035934622699439404,0.0035934622699439404,0.002906959454368627,0.035246724406363464,0.07305952954103864,0.1496429190707316,0.0455075748261043,0.002070939366553482,0.04219757871599746,-0.04727272727272727,-0.008902077151335312,0.0,0.00908266959626476,0.016139606031280243,0.021660932123866126,0.0273972602739726,0.028985507246376812,0.030927835051546393,0.03345724907063197,0.03496503496503497,0.03614457831325301,0.037313432835820885,0.038869257950530034,0.04059040590405904,0.043824701195219126,0.05167557066537155,0.06363636363636363,0.0848178867652363,0.15315315315315314,0.25190586675505466,0.6728538283062645,0.23864766324163075,0.5754060324825986,0.1126947298641034,0.04441498176997017,398.30667154033796,1063.8980831932715,377.3431625118992,909.816291834246,178.18982674173014,70.22775524527013,0.288135593220339,
0599100000750793,0.9478713220586584,0.0521284896149346,1.8832640691081292e-07,0.9478713220586584,1,Non-Vegetation,145.7412457810724,0.8176943699731903,28.670409006112603,0.16085790884718498,2.8670409006112605,0.0160857908847185,0.9556803002037534,0.0053619302949061655,178.23437598799998,1.0,0.013768311999162513,0.013768311999162513,0.007362694768714957,0.03591893491843545,0.09483344353202984,0.1698808443866325,0.05704477397282924,0.003254106237611176,0.04243963651102711,-0.038461538461538464,-0.004574588412718361,0.002388924182849425,0.0049261083743842365,0.006840253342716398,0.00911854103343465,0.009990546793372804,0.010810810810810813,0.012906611400065096,0.01512405016936739,0.017721518987341773,0.02259721702446161,0.026426036253010512,0.03163224516988675,0.04068078040680779,0.05952380952380953,0.07924242424242425,0.09270761444674487,0.11607032568864005,0.16956194166397565,0.7319034852546917,0.19839142091152812,0.5415549597855228,0.2225201072386059,0.15281501340482573,0.06166219839142091,130.45036097781238,35.360171107538875,96.52371032057908,39.660732458455776,27.23688855580697,10.990323452343164,0.31343283582089554,
0599100000753726,0.942671467123967,0.057328532222007185,6.540258296767643e-10,0.942671467123967,1,Non-Vegetation,176.90661938781483,0.8518518518518519,30.76636858918518,0.14814814814814814,0.0,0.0,0.0,0.0,207.67298797700002,1.0,0.026375790659892245,0.026375790659892245,0.01812771763445323,0.0339240271862031,0.06525109093026124,0.10012310641548104,0.03722851821400428,0.0013859625684104484,0.04579589441944778,-0.029082774049217,0.01375059045819556,0.017458801939315784,0.02054794520547945,0.02097902097902098,0.02127659574468085,0.021739130434782608,0.026242959798019033,0.028449848024316108,0.03003330984562168,0.03146891619292133,0.032739260739260735,0.03462643678160919,0.03862097103223175,0.04291372653441618,0.054806244009311236,0.07057839541915975,0.08695652173913042,0.11317296678121427,0.13414414414414413,0.7314814814814815,0.15046296296296294,0.34953703703703703,0.3819444444444444,0.1087962962962963,0.06712962962962964,151.90894490910185,31.247093098391204,72.58940089010879,79.31954401899304,22.594051932682873,13.941010766974538,0.17333333333333334,
0599100000754407,0.5223223375895347,0.4776776624104652,6.427317063436521e-236,0.5223223375895347,1,Non-Vegetation,4872.9730126459535,0.8368840919755983,680.9155964737982,0.11694040356640074,125.69067992694514,0.02158610980760206,143.1780788733027,0.024589394650398874,5822.75736792,1.0,0.01642161709481517,0.01642161709481517,0.0020919203244838948,0.0388140893614748,0.08528413531700224,0.14240669260892969,0.06527676198975725,0.004261055655867417,0.04818699803018201,-0.1139240506329114,-0.011764705882352941,0.0,0.0033670033670033673,0.009009009009009007,0.010169491525423728,0.012987012987012988,0.0165016501650165,0.02083333333333333,0.026143790849673203,0.030100334448160536,0.03474903474903475,0.040293040293040296,0.045871559633027525,0.05172413793103449,0.060606060606060615,0.07563025210084033,0.09243697478991596,0.11407696882168035,0.1875,0.6942280619427499,0.2536837165649929,0.3966213045518536,0.3594556546222431,0.14406381980290944,0.054716095729704366,4042.3215626939696,1477.1387297501417,2309.4296233533482,2093.023061392173,838.8486682080902,318.5985495539522,0.43169398907103823,
0599100000763021,0.4410843653855521,0.5588718456828643,4.378893158361825e-05,0.5588718456828643,2,Vegetation,71.34925717086887,0.6311475409836066,41.69761782713115,0.3688524590163935,0.0,0.0,0.0,0.0,113.04687499799999,1.0,0.01912494046160413,0.01912494046160413,0.010887716332003694,0.04743613990415285,0.07908574480093163,0.09283993422865933,0.02417539456235836,0.0005844497022457063,0.07871162068882066,-0.011764705882352941,0.01719449225473322,0.04703539319449186,0.06682922929325233,0.07407407407407407,0.07673992673992673,0.0784313725490196,0.07923813508111374,0.08163265306122447,0.08333333333333333,0.08411214953271028,0.08571428571428573,0.08653846153846154,0.08823529411764706,0.08928571428571429,0.09009975640876927,0.09266895761741124,0.09375,0.09473684210526316,0.09831243972999036,0.10245901639344264,0.4098360655737705,0.07377049180327869,0.05737704918032788,0.4426229508196721,0.4180327868852459,11.582671618647542,46.330686474590166,8.33952356542623,6.486296106442624,50.03714139255738,47.257300204081965,0.1836734693877551,
0599100000763022,0.9271320060182887,0.072696306013949,0.0001716879677622742,0.9271320060182887,1,Non-Vegetation,53.44277498976596,0.8581560283687943,8.833516527234043,0.14184397163120568,0.0,0.0,0.0,0.0,62.276291517,1.0,0.01414082616889055,0.01414082616889055,0.01414082616889055,0.06640249584715195,0.07853215661684912,0.09405506080001927,0.02512777516369968,0.0006314050846774425,0.07396091721725878,-0.010706638115631693,0.017811704834605598,0.05263157894736842,0.06542056074766353,0.0673076923076923,0.07042253521126761,0.07142857142857142,0.07339449541284404,0.07407407407407407,0.07547169811320754,0.07623318385650224,0.07766990291262135,0.07920792079207921,0.08,0.08080808080808081,0.08247422680412371,0.08411214953271028,0.08737864077669902,0.09090909090909093,0.0989010989010989,0.09219858156028367,0.8723404255319149,0.09219858156028367,0.24113475177304966,0.4964539007092199,0.14184397163120568,5.7417857427021275,54.326126642489356,5.7417857427021275,15.016978096297873,30.917307845319147,8.833516527234043,0.1836734693877551,
0599100000763023,0.9653062281502425,0.03395437028047854,0.0007394015692789179,0.9653062281502425,1,Non-Vegetation,63.81326466407261,0.9044585987261148,6.291448628852228,0.08917197452229299,0.4493891877751592,0.006369426751592357,0.0,0.0,70.5541024807,1.0,0.02785004281027481,0.02785004281027481,0.02274755883330866,0.0636465892946441,0.07822744357678055,0.11765565754323712,0.027181418463998075,0.0007388295097149754,0.06741687900247127,-0.0091324200913242,0.017985954053088917,0.03329748993824695,0.045304232804232805,0.058963585434173675,0.062200956937799035,0.06280193236714976,0.06431468283655549,0.06666666666666668,0.0673076923076923,0.0684931506849315,0.06995348837209303,0.07129316181448883,0.07317073170731707,0.07400691751388742,0.0761904761904762,0.07772020725388601,0.08094668489405331,0.08468312712734345,0.10520917678812401,0.17834394904458598,0.7707006369426752,0.14012738853503184,0.4522292993630573,0.34394904458598724,0.050955414012738856,12.582897257704456,54.37609172079428,9.886562131053502,31.906632332036306,24.267016139858605,3.595113502201274,0.21495327102803735,
0599100000763044,0.6418289226833671,0.35817107731663306,1.8019358291170224e-61,0.6418289226833671,1,Non-Vegetation,474.8201825047302,0.6031746031746031,289.9943439201038,0.3683862433862434,18.222265775949076,0.023148148148148147,4.165089320216931,0.005291005291005291,787.201881521,1.0,0.02517427963704754,0.02517427963704754,-0.0008076704734531481,0.03193410465547418,0.06448740690539294,0.11599496979812117,0.061832489915136374,0.00382325680910544,0.07247511044664191,-0.07096774193548387,-0.005683810637054354,0.0029363387145903146,0.010377055613027505,0.01845018450184502,0.02516025641025641,0.03134799651567944,0.03601497623961982,0.04065040650406504,0.04870130875861535,0.0572599531615925,0.06930693069306931,0.08620897320084307,0.10067114093959732,0.10641134751773047,0.11258278145695363,0.12,0.1304787000439174,0.1558409785932722,0.1851851851851852,0.542989417989418,0.3439153439153439,0.18584656084656084,0.2612433862433862,0.15873015873015872,0.292989417989418,427.44229148726265,270.7308058141005,146.29876237261968,205.65128518571098,124.95267960650793,230.64182110701256,0.3333333333333333,
0599100000763183,0.8863649544682644,0.11362144619057511,1.3599341160576504e-05,0.8863649544682644,1,Non-Vegetation,63.38891119022222,0.6296296296296297,27.49960117811111,0.2731481481481481,8.389708834,0.08333333333333333,1.3982848056666666,0.013888888888888888,100.67650600799999,1.0,0.031372062123072066,0.031372062123072066,0.012590664716697564,0.045462855075708915,0.09951993169820897,0.1681941101468466,0.07690052027176604,0.0059136900180683,0.08644970779170498,-0.010309278350515464,0.006646460272786317,0.008698582268370607,0.014261486278137529,0.018050541516245487,0.026091072429048897,0.03163961777642955,0.03799188222344524,0.039145907473309614,0.042343041298639285,0.05699041138261676,0.06532600200960144,0.08108108108108109,0.103125,0.11866359447004607,0.14634146341463414,0.16666666666666666,0.18,0.20721526535480025,0.2383540372670807,0.5879629629629629,0.22685185185185186,0.2685185185185185,0.30092592592592593,0.1574074074074074,0.16666666666666666,59.194056773222215,22.838651825888892,27.03350624288889,30.296170789444453,15.847227797555554,16.779417668,0.323943661971831,
0599100000763237,0.912418202914806,0.08756914002483956,1.2657060354370886e-05,0.912418202914806,1,Non-Vegetation,53.26659999877965,0.6779661016949152,24.857746666097174,0.3163841807909605,0.4438883333231639,0.005649717514124294,0.0,0.0,78.5682349982,1.0,0.028146343765708674,0.028146343765708674,0.009843511429441072,0.04044291906207554,0.07523376671560891,0.11748507450626172,0.05405730395125122,0.0029221921104779602,0.07023168619617169,-0.007092198581560284,0.0,0.010277719335156744,0.01396580200136015,0.02316371172000921,0.02924110989831677,0.033602702826096884,0.03737562448394065,0.043783371472158654,0.04908345202299942,0.053640634174985324,0.06434159537910361,0.07130249867091973,0.07969662218515429,0.09466071911327384,0.1088852408556918,0.11979874213836478,0.13237602270829854,0.15625730994152048,0.1710834896810507,0.5310734463276836,0.3107344632768362,0.22033898305084745,0.2994350282485876,0.19209039548022602,0.15254237288135594,41.7255033323774,24.41385833277401,17.311644999603384,23.52608166612768,15.092203332987573,11.984984999725425,0.225,
0599100000763245,0.9708867147356575,0.02911328524093353,2.3408952237759033e-11,0.9708867147356575,1,Non-Vegetation,241.94530973702496,0.925,19.114182474026922,0.07307692307692308,0.5030048019480771,0.0019230769230769234,0.0,0.0,261.562497013,1.0,0.026376070304990205,0.026376070304990205,0.009554476324814078,0.03647098933522266,0.060451092990960374,0.09536397506274967,0.032001006810031235,0.001024064436855666,0.04375543240840885,-0.034220532319391636,0.00869314622227791,0.010238907849829351,0.01607717041800643,0.018784376523010515,0.026845637583892617,0.029411764705882356,0.03308474036950858,0.035361102786934384,0.037037037037037035,0.03832752613240418,0.04069207018600799,0.04311697092630155,0.04660798187457055,0.050367190623487545,0.05540180401804018,0.06157644824311492,0.06728520589730552,0.07760686595630004,0.09565847254289447,0.6288461538461538,0.3326923076923077,0.2173076923076923,0.4596153846153846,0.2230769230769231,0.07307692307692308,164.48257023702115,87.01983073701729,56.83954262013268,120.21814766559037,58.34855702597692,19.114182474026922,0.2248062015503876,
0599100010011329,0.6949872778072802,0.18726368458677203,0.11774903760594779,0.6949872778072802,1,Non-Vegetation,3.039770494531148,0.13114754098360654,18.618594279003283,0.8032786885245902,1.519885247265574,0.06557377049180327,0.0,0.0,23.1782500208,2.0,0.08502151587904949,0.08502151587904949,0.07426986663271418,0.10101294988562028,0.1286112287780377,0.16945488283548105,0.04380359363041607,0.001918754814938627,0.13677721068928236,0.04280155642023346,0.07450980392156863,0.08411214953271028,0.09174311926605504,0.09574468085106384,0.10382513661202186,0.10869565217391304,0.11594202898550725,0.12,0.12087912087912088,0.12987012987012986,0.13636363636363635,0.14285714285714285,0.16071428571428573,0.16417910447761194,0.1702127659574468,0.17073170731707318,0.18604651162790695,0.1951219512195122,0.21428571428571427,0.26229508196721313,0.3606557377049181,0.13114754098360654,0.21311475409836064,0.2786885245901639,0.2295081967213115,6.079540989062296,8.359368859960655,3.039770494531148,4.939627053613115,6.4595123008786866,5.319598365429508,0.2380952380952381,
0599100010014138,0.29344155782507797,0.030569848552522965,0.6759885936223992,0.6759885936223992,4,Trees,0.0,0.0,5.461166095009523,0.3809523809523809,7.509103380638097,0.5238095238095238,1.3652915237523808,0.09523809523809523,14.3355609994,3.0,0.1928694616082692,0.1928694616082692,0.16798753583192585,0.19956889698767524,0.22438418988293865,0.25875045403953034,0.04037889526070504,0.001630455182474988,0.227834124188288,0.15714285714285714,0.17055250783699058,0.17385373247442215,0.18886833179155105,0.1948051948051948,0.19763779527559056,0.2053480445553252,0.2093023255813954,0.2122007722007722,0.21777299317517065,0.2222222222222222,0.22798701298701296,0.2302046577275935,0.2440789473684211,0.25,0.25,0.2615901455767077,0.2686731950844854,0.270777027027027,0.3090915376106194,0.4523809523809524,0.4523809523809524,0.11904761904761905,0.2857142857142857,0.2380952380952381,0.2619047619047619,6.48513473782381,6.48513473782381,1.7066144046904759,4.095874571257142,3.4132288093809517,3.7545516903190483,0.32608695652173914,
0599100010019598,0.041615826303093656,0.00450575958515154,0.9538784141117548,0.9538784141117548,4,Trees,0.0,0.0,0.0,0.0,0.0,0.0,7.1995999926800005,1.0,7.1995999926800005,4.0,0.3232976408842904,0.3232976408842904,0.3232976408842904,0.37429158935623774,0.42012261150862185,0.4606790860307484,0.06311086681277107,0.003982981509859329,0.4102400010934935,0.31010452961672474,0.31313131313131315,0.3157894736842105,0.3333333333333333,0.3441295546558704,0.36585365853658536,0.3702127659574468,0.37142857142857133,0.3896713615023473,0.4093264248704663,0.4166666666666667,0.4259259259259259,0.42857142857142855,0.45299145299145294,0.4558823529411765,0.4608695652173913,0.472972972972973,0.492063492063492,0.4933333333333334,0.4961832061068702,0.2380952380952381,0.3809523809523809,0.2380952380952381,0.19047619047619047,0.19047619047619047,0.19047619047619047,1.7141904744476189,2.74270475911619,1.7141904744476189,1.371352379558095,1.371352379558095,1.371352379558095,0.4965986394557823,
0599100010021600,0.7822392565487211,0.07903664842361743,0.1387240950276615,0.7822392565487211,1,Non-Vegetation,6.0440093324666675,0.3333333333333333,11.710268081654167,0.6458333333333334,0.37775058327916666,0.02083333333333333,0.0,0.0,18.1320279974,2.0,0.03564859039515718,0.03564859039515718,0.03564859039515718,0.0820420664491035,0.10110870879172716,0.12943447210963135,0.03603387652116389,0.001298440257142486,0.09646396953601796,0.022556390977443608,0.036208880955498735,0.06544962080173349,0.07563935321420986,0.07800642681620566,0.08081081081081082,0.08627333703592943,0.08908115136174391,0.09090909090909093,0.09305878252788104,0.09418286999839308,0.09512560929883764,0.0972944266624564,0.10131035465033472,0.10354967509590544,0.10686356002646356,0.1086149329806281,0.11023461353045157,0.1248484848484849,0.17278427887226575,0.10416666666666667,0.8333333333333334,0.10416666666666667,0.3125,0.4583333333333333,0.0625,1.8887529163958336,15.110023331166671,1.8887529163958336,5.6662587491875005,8.310512832141667,1.1332517498375,0.21818181818181814,
